timestamp,pair,entry_price,stop_loss_price,stop_loss_pips,stop_type,stop_hit,exit_price,exit_reason
2024-01-01 01:00:00,EURUSD,-112.29059725462392,-306.831870835407,1945412.7358078314,atr,False,0.0,
2024-01-01 02:00:00,EURUSD,-85.94961179704563,-206.5086920618562,1205590.8026481057,atr,False,0.0,
2024-01-01 03:00:00,EURUSD,-107.0252743757154,-159.71302351846265,526877.4914274724,atr,False,0.0,
2024-01-01 04:00:00,EURUSD,-116.48341238720143,-147.02241068470912,305389.98297507694,atr,False,0.0,
2024-01-01 05:00:00,EURUSD,-57.17192222336278,-182.76070690615157,1255887.846827888,atr,False,0.0,
2024-01-01 06:00:00,EURUSD,-68.80908807097379,-199.6052301439037,1307961.420729299,atr,False,0.0,
2024-01-01 07:00:00,EURUSD,-124.38044673696143,-275.2693468691989,1508889.0013223747,atr,False,0.0,
2024-01-01 08:00:00,EURUSD,-136.3711584352776,-214.96216032140353,785910.0188612591,atr,False,0.0,
2024-01-01 09:00:00,EURUSD,-152.47683129892536,-328.5134939649441,1760366.6266601873,atr,False,0.0,
2024-01-01 10:00:00,EURUSD,-140.50933928622644,-240.97419645041953,1004648.5716419308,atr,False,0.0,
2024-01-01 11:00:00,EURUSD,-183.07549705105257,-343.53937838253285,1604638.8133148025,atr,False,0.0,
2024-01-01 12:00:00,EURUSD,-116.67290884835916,-224.221615030269,1075487.0618190984,atr,False,0.0,
2024-01-01 13:00:00,EURUSD,-46.672151931187614,-229.85731675580638,1831851.6482461877,atr,False,0.0,
2024-01-01 14:00:00,EURUSD,-118.75898620607254,-246.31667356192077,1275576.8735584822,atr,False,0.0,
2024-01-01 15:00:00,EURUSD,-60.65070336054785,-168.55477836857298,1079040.7500802514,atr,False,0.0,
2024-01-01 16:00:00,EURUSD,19.44856392881927,-188.46307359655503,2079116.3752537428,atr,False,0.0,
2024-01-01 17:00:00,EURUSD,-34.01589649562024,-136.2049535127713,1021890.5701715107,atr,False,0.0,
2024-01-01 18:00:00,EURUSD,-24.096834493282763,-40.380696406203256,162838.61912920498,atr,False,0.0,
2024-01-01 19:00:00,EURUSD,14.247925630544522,-155.35630574003352,1696042.3137057805,atr,False,0.0,
2024-01-01 20:00:00,EURUSD,33.07188893889902,-61.63399030015742,947058.7923905645,atr,False,0.0,
2024-01-01 21:00:00,EURUSD,25.735531923566796,-55.89155101028534,816270.8293385213,atr,False,0.0,
2024-01-01 22:00:00,EURUSD,-37.39398995812859,-232.965569581751,1955715.796236224,atr,False,0.0,
2024-01-01 23:00:00,EURUSD,-150.0852498229723,-453.68228684136,3035970.370183877,atr,False,0.0,
2024-01-02 00:00:00,EURUSD,-128.24919580778612,-204.1590184703848,759098.2266259869,atr,False,0.0,
2024-01-02 01:00:00,EURUSD,-84.82014576440636,-159.1036307073543,742834.8494294795,atr,False,0.0,
2024-01-02 02:00:00,EURUSD,-75.91976043971239,-147.638022726594,717182.6228688161,atr,False,0.0,
2024-01-02 03:00:00,EURUSD,-133.00098190499418,-227.6231255628831,946221.4365788891,atr,False,0.0,
2024-01-02 04:00:00,EURUSD,-124.11325883117502,-290.898299868492,1667850.4103731702,atr,False,0.0,
2024-01-02 05:00:00,EURUSD,-152.56994466368104,-248.48834814042837,959184.0347674733,atr,False,0.0,
2024-01-02 06:00:00,EURUSD,-155.30951183280484,-225.39322954227052,700837.1770946567,atr,False,0.0,
2024-01-02 07:00:00,EURUSD,-126.60483726655953,-184.7636087100023,581587.7144344279,atr,False,0.0,
2024-01-02 08:00:00,EURUSD,-113.0284932595499,-170.75189215787213,577233.9889832222,atr,False,0.0,
2024-01-02 09:00:00,EURUSD,-134.18525368800653,-252.61251191698395,1184272.5822897742,atr,False,0.0,
2024-01-02 10:00:00,EURUSD,-218.81629677078718,-390.9682596332425,1721519.6286245529,atr,False,0.0,
2024-01-02 11:00:00,EURUSD,-201.4224360791749,-280.7854747603582,793630.3868118332,atr,False,0.0,
2024-01-02 12:00:00,EURUSD,-86.77829903409896,-297.3433235596615,2105650.2452556253,atr,False,0.0,
2024-01-02 13:00:00,EURUSD,-56.66220439051958,-111.04828863182314,543860.8424130356,atr,False,0.0,
2024-01-02 14:00:00,EURUSD,-223.80942862697572,-567.0161705962199,3432067.4196924423,atr,False,0.0,
2024-01-02 15:00:00,EURUSD,-218.5414002224404,-227.6486517037457,91072.5148130534,atr,False,0.0,
2024-01-02 16:00:00,EURUSD,-212.47948888400677,-267.6884802176015,552089.9133359473,atr,False,0.0,
2024-01-02 17:00:00,EURUSD,-165.17965441432113,-373.05296864654497,2078733.1423222385,atr,False,0.0,
