timestamp,pair,predicted_signal,actual_move,was_correct,confidence,feature_importance
2024-01-01 01:00:00,EURUSD,SignalType.BUY,489841.6254929437,True,0.75,{}
2024-01-01 02:00:00,EURUSD,SignalType.BUY,-837668.778423047,False,0.75,{}
2024-01-01 03:00:00,EURUSD,SignalType.SELL,725038.7931103603,False,0.75,{}
2024-01-01 04:00:00,EURUSD,SignalType.BUY,-391582.3126485701,False,0.75,{}
2024-01-01 05:00:00,EURUSD,SignalType.SELL,774843.9470699248,False,0.75,{}
2024-01-01 06:00:00,EURUSD,SignalType.BUY,-101734.26293003278,False,0.75,{}
2024-01-01 07:00:00,EURUSD,SignalType.SELL,717479.7386806456,False,0.75,{}
2024-01-01 08:00:00,EURUSD,SignalType.BUY,-1406728.144418045,False,0.75,{}
2024-01-01 09:00:00,EURUSD,SignalType.SELL,637866.6960288489,False,0.75,{}
2024-01-01 10:00:00,EURUSD,SignalType.BUY,-633424.2403305942,False,0.75,{}
2024-01-01 11:00:00,EURUSD,SignalType.SELL,-913438.604082267,True,0.75,{}
2024-01-01 12:00:00,EURUSD,SignalType.SELL,1341407.4146459247,False,0.75,{}
2024-01-01 13:00:00,EURUSD,SignalType.BUY,-871052.1195089782,False,0.75,{}
2024-01-01 14:00:00,EURUSD,SignalType.SELL,-979940.0599368573,True,0.75,{}
2024-01-01 15:00:00,EURUSD,SignalType.SELL,845853.6933991843,False,0.75,{}
2024-01-01 16:00:00,EURUSD,SignalType.BUY,-1105646.016821661,False,0.75,{}
2024-01-01 17:00:00,EURUSD,SignalType.SELL,1716529.753138529,False,0.75,{}
2024-01-01 18:00:00,EURUSD,SignalType.BUY,-1274184.7457745117,False,0.75,{}
2024-01-01 19:00:00,EURUSD,SignalType.SELL,486908.08985787496,False,0.75,{}
2024-01-01 20:00:00,EURUSD,SignalType.BUY,814370.835546126,True,0.75,{}
2024-01-01 21:00:00,EURUSD,SignalType.BUY,-2821266.5034292354,False,0.75,{}
2024-01-01 22:00:00,EURUSD,SignalType.SELL,-1196816.4369040704,True,0.75,{}
2024-01-01 23:00:00,EURUSD,SignalType.SELL,1037298.4117696007,False,0.75,{}
2024-01-02 00:00:00,EURUSD,SignalType.BUY,504151.0704546522,True,0.75,{}
2024-01-02 01:00:00,EURUSD,SignalType.BUY,1313937.0453402959,True,0.75,{}
2024-01-02 02:00:00,EURUSD,SignalType.BUY,1534327.7333766131,True,0.75,{}
2024-01-02 03:00:00,EURUSD,SignalType.BUY,1303602.7033473256,True,0.75,{}
2024-01-02 04:00:00,EURUSD,SignalType.BUY,-33838.3506559471,False,0.75,{}
2024-01-02 05:00:00,EURUSD,SignalType.SELL,-1040430.9629006699,True,0.75,{}
2024-01-02 06:00:00,EURUSD,SignalType.SELL,-1134819.1937539533,True,0.75,{}
2024-01-02 07:00:00,EURUSD,SignalType.SELL,98362.1784973836,False,0.75,{}
2024-01-02 08:00:00,EURUSD,SignalType.BUY,-921363.3931166492,False,0.75,{}
2024-01-02 09:00:00,EURUSD,SignalType.SELL,3586861.8862078968,False,0.75,{}
2024-01-02 10:00:00,EURUSD,SignalType.BUY,944154.7356668297,True,0.75,{}
2024-01-02 11:00:00,EURUSD,SignalType.BUY,-1415236.8420496036,False,0.75,{}
2024-01-02 12:00:00,EURUSD,SignalType.SELL,183366.66380910715,False,0.75,{}
2024-01-02 13:00:00,EURUSD,SignalType.BUY,1951232.2197953274,True,0.75,{}
2024-01-02 14:00:00,EURUSD,SignalType.BUY,-484601.4719401887,False,0.75,{}
2024-01-02 15:00:00,EURUSD,SignalType.SELL,-2362538.3899939307,True,0.75,{}
2024-01-02 16:00:00,EURUSD,SignalType.SELL,-313139.7181067578,True,0.75,{}
2024-01-02 17:00:00,EURUSD,SignalType.SELL,-247509.83187419435,True,0.75,{}
2024-01-02 18:00:00,EURUSD,SignalType.SELL,-886327.5610043386,True,0.75,{}
2024-01-02 19:00:00,EURUSD,SignalType.SELL,-270410.618332668,True,0.75,{}
2024-01-02 20:00:00,EURUSD,SignalType.SELL,686456.3978780282,False,0.75,{}
2024-01-02 21:00:00,EURUSD,SignalType.BUY,2418811.020509557,True,0.75,{}
2024-01-02 22:00:00,EURUSD,SignalType.BUY,2255814.402525205,True,0.75,{}
2024-01-02 23:00:00,EURUSD,SignalType.BUY,382427.36864214635,True,0.75,{}
2024-01-03 00:00:00,EURUSD,SignalType.BUY,672322.2755307887,True,0.75,{}
2024-01-03 01:00:00,EURUSD,SignalType.BUY,1125651.5630387622,True,0.75,{}
2024-01-03 02:00:00,EURUSD,SignalType.BUY,646917.5883335742,True,0.75,{}
2024-01-03 03:00:00,EURUSD,SignalType.BUY,1039360.9061715404,True,0.75,{}
2024-01-03 04:00:00,EURUSD,SignalType.BUY,1323569.8181930399,True,0.75,{}
2024-01-03 05:00:00,EURUSD,SignalType.BUY,1203472.4099051596,True,0.75,{}
2024-01-03 06:00:00,EURUSD,SignalType.BUY,473638.21916589356,True,0.75,{}
2024-01-03 07:00:00,EURUSD,SignalType.BUY,1753043.0503268645,True,0.75,{}
2024-01-03 08:00:00,EURUSD,SignalType.BUY,-517397.48466077115,False,0.75,{}
2024-01-03 09:00:00,EURUSD,SignalType.SELL,1113335.5664366628,False,0.75,{}
2024-01-03 10:00:00,EURUSD,SignalType.BUY,572887.5295691614,True,0.75,{}
2024-01-03 11:00:00,EURUSD,SignalType.BUY,-1125476.4699534257,False,0.75,{}
2024-01-03 12:00:00,EURUSD,SignalType.SELL,1069533.5735578875,False,0.75,{}
2024-01-03 13:00:00,EURUSD,SignalType.BUY,2011371.4472061247,True,0.75,{}
2024-01-03 14:00:00,EURUSD,SignalType.BUY,-1050103.9372882792,False,0.75,{}
2024-01-03 15:00:00,EURUSD,SignalType.SELL,-2163790.6317995545,True,0.75,{}
2024-01-03 16:00:00,EURUSD,SignalType.SELL,-1398666.133990405,True,0.75,{}
2024-01-03 17:00:00,EURUSD,SignalType.SELL,-2512212.668485265,True,0.75,{}
2024-01-03 18:00:00,EURUSD,SignalType.SELL,221071.11666794252,False,0.75,{}
2024-01-03 19:00:00,EURUSD,SignalType.BUY,758340.2928021167,True,0.75,{}
2024-01-03 20:00:00,EURUSD,SignalType.BUY,-630149.2550279613,False,0.75,{}
2024-01-03 21:00:00,EURUSD,SignalType.SELL,-2085714.7939901347,True,0.75,{}
2024-01-03 22:00:00,EURUSD,SignalType.SELL,1560975.9681450771,False,0.75,{}
2024-01-03 23:00:00,EURUSD,SignalType.BUY,-618645.3588778658,False,0.75,{}
2024-01-04 00:00:00,EURUSD,SignalType.SELL,-1005118.3205124346,True,0.75,{}
2024-01-04 01:00:00,EURUSD,SignalType.SELL,-364150.4739355685,True,0.75,{}
2024-01-04 02:00:00,EURUSD,SignalType.SELL,-1781492.6265824267,True,0.75,{}
2024-01-04 03:00:00,EURUSD,SignalType.SELL,3009646.7121157018,False,0.75,{}
2024-01-04 04:00:00,EURUSD,SignalType.BUY,848730.995622119,True,0.75,{}
2024-01-04 05:00:00,EURUSD,SignalType.BUY,-33363.10990836864,False,0.75,{}
2024-01-04 06:00:00,EURUSD,SignalType.SELL,402928.1692028974,False,0.75,{}
2024-01-04 07:00:00,EURUSD,SignalType.BUY,624529.243700457,True,0.75,{}
2024-01-04 08:00:00,EURUSD,SignalType.BUY,-2149.55433987825,False,0.75,{}
2024-01-04 09:00:00,EURUSD,SignalType.HOLD,957590.3186942264,False,0.75,{}
2024-01-04 10:00:00,EURUSD,SignalType.BUY,149766.66419118145,True,0.75,{}
2024-01-04 11:00:00,EURUSD,SignalType.BUY,-782234.2954552028,False,0.75,{}
2024-01-04 12:00:00,EURUSD,SignalType.SELL,651819.8911803369,False,0.75,{}
2024-01-04 13:00:00,EURUSD,SignalType.BUY,1181097.0385500286,True,0.75,{}
2024-01-04 14:00:00,EURUSD,SignalType.BUY,-210556.79769295693,False,0.75,{}
2024-01-04 15:00:00,EURUSD,SignalType.SELL,2277336.899957568,False,0.75,{}
2024-01-04 16:00:00,EURUSD,SignalType.BUY,208630.08391828544,True,0.75,{}
2024-01-04 17:00:00,EURUSD,SignalType.BUY,729029.5312062085,True,0.75,{}
2024-01-04 18:00:00,EURUSD,SignalType.BUY,-1469582.2164888887,False,0.75,{}
2024-01-04 19:00:00,EURUSD,SignalType.SELL,858612.9393798342,False,0.75,{}
2024-01-04 20:00:00,EURUSD,SignalType.BUY,-92574.8735002071,False,0.75,{}
2024-01-04 21:00:00,EURUSD,SignalType.SELL,85459.09004244095,False,0.75,{}
2024-01-04 22:00:00,EURUSD,SignalType.BUY,740155.8240849158,True,0.75,{}
2024-01-04 23:00:00,EURUSD,SignalType.BUY,-1023778.2409877514,False,0.75,{}
2024-01-05 00:00:00,EURUSD,SignalType.SELL,-144354.42975682917,True,0.75,{}
2024-01-05 01:00:00,EURUSD,SignalType.SELL,406097.22959801275,False,0.75,{}
2024-01-05 02:00:00,EURUSD,SignalType.BUY,-667187.2842703874,False,0.75,{}
2024-01-05 03:00:00,EURUSD,SignalType.SELL,242264.35492539848,False,0.75,{}
2024-01-05 04:00:00,EURUSD,SignalType.BUY,-13431.352181798957,False,0.75,{}
2024-01-05 05:00:00,EURUSD,SignalType.HOLD,-1814882.4704695106,False,0.75,{}
2024-01-05 06:00:00,EURUSD,SignalType.SELL,-1774416.5832390718,True,0.75,{}
2024-01-05 07:00:00,EURUSD,SignalType.SELL,-45779.2235548834,True,0.75,{}
2024-01-05 08:00:00,EURUSD,SignalType.SELL,1369099.486688002,False,0.75,{}
2024-01-05 09:00:00,EURUSD,SignalType.BUY,866562.1516799729,True,0.75,{}
2024-01-05 10:00:00,EURUSD,SignalType.BUY,-449560.0217413744,False,0.75,{}
2024-01-05 11:00:00,EURUSD,SignalType.SELL,998888.712652274,False,0.75,{}
2024-01-05 12:00:00,EURUSD,SignalType.BUY,1085592.7093728473,True,0.75,{}
2024-01-05 13:00:00,EURUSD,SignalType.BUY,-963629.6279733119,False,0.75,{}
2024-01-05 14:00:00,EURUSD,SignalType.SELL,-1881158.4513158437,True,0.75,{}
2024-01-05 15:00:00,EURUSD,SignalType.SELL,-680847.93465345,True,0.75,{}
2024-01-05 16:00:00,EURUSD,SignalType.SELL,-1768978.371979,True,0.75,{}
2024-01-05 17:00:00,EURUSD,SignalType.SELL,-38773.56943450991,True,0.75,{}
2024-01-05 18:00:00,EURUSD,SignalType.SELL,217434.49505768466,False,0.75,{}
2024-01-05 19:00:00,EURUSD,SignalType.BUY,-973105.7060499688,False,0.75,{}
2024-01-05 20:00:00,EURUSD,SignalType.SELL,3215983.586790187,False,0.75,{}
2024-01-05 21:00:00,EURUSD,SignalType.BUY,184981.11649470957,True,0.75,{}
2024-01-05 22:00:00,EURUSD,SignalType.BUY,-185449.6733531005,False,0.75,{}
2024-01-05 23:00:00,EURUSD,SignalType.SELL,306416.5291822519,False,0.75,{}
2024-01-06 00:00:00,EURUSD,SignalType.BUY,208654.2658287044,True,0.75,{}
2024-01-06 01:00:00,EURUSD,SignalType.BUY,216187.30728048377,True,0.75,{}
2024-01-06 02:00:00,EURUSD,SignalType.BUY,1445412.9877577794,True,0.75,{}
2024-01-06 03:00:00,EURUSD,SignalType.BUY,232020.1618355918,True,0.75,{}
2024-01-06 04:00:00,EURUSD,SignalType.BUY,440313.36970445636,True,0.75,{}
2024-01-06 05:00:00,EURUSD,SignalType.BUY,745227.1622912304,True,0.75,{}
2024-01-06 06:00:00,EURUSD,SignalType.BUY,-1028760.2509424005,False,0.75,{}
2024-01-06 07:00:00,EURUSD,SignalType.SELL,541673.0763910982,False,0.75,{}
2024-01-06 08:00:00,EURUSD,SignalType.BUY,1381806.4826120895,True,0.75,{}
2024-01-06 09:00:00,EURUSD,SignalType.BUY,-1067137.402130843,False,0.75,{}
2024-01-06 10:00:00,EURUSD,SignalType.SELL,980823.772883391,False,0.75,{}
2024-01-06 11:00:00,EURUSD,SignalType.BUY,644469.5249490042,True,0.75,{}
2024-01-06 12:00:00,EURUSD,SignalType.BUY,-344286.4991510828,False,0.75,{}
2024-01-06 13:00:00,EURUSD,SignalType.SELL,1543073.605010659,False,0.75,{}
2024-01-06 14:00:00,EURUSD,SignalType.BUY,234552.21128808943,True,0.75,{}
2024-01-06 15:00:00,EURUSD,SignalType.BUY,-771448.645057344,False,0.75,{}
2024-01-06 16:00:00,EURUSD,SignalType.SELL,-653725.1131276184,True,0.75,{}
2024-01-06 17:00:00,EURUSD,SignalType.SELL,-803737.368206855,True,0.75,{}
2024-01-06 18:00:00,EURUSD,SignalType.SELL,-878913.0836102618,True,0.75,{}
2024-01-06 19:00:00,EURUSD,SignalType.SELL,283113.2953501856,False,0.75,{}
2024-01-06 20:00:00,EURUSD,SignalType.BUY,806970.2659154587,True,0.75,{}
2024-01-06 21:00:00,EURUSD,SignalType.BUY,-87177.65678353999,False,0.75,{}
2024-01-06 22:00:00,EURUSD,SignalType.SELL,2404754.273662147,False,0.75,{}
2024-01-06 23:00:00,EURUSD,SignalType.BUY,82553.58524401572,True,0.75,{}
2024-01-07 00:00:00,EURUSD,SignalType.BUY,-2578805.5713931,False,0.75,{}
2024-01-07 01:00:00,EURUSD,SignalType.SELL,-1296628.339471972,True,0.75,{}
2024-01-07 02:00:00,EURUSD,SignalType.SELL,-583966.2192618926,True,0.75,{}
2024-01-07 03:00:00,EURUSD,SignalType.SELL,-610299.3945063781,True,0.75,{}
2024-01-07 04:00:00,EURUSD,SignalType.SELL,-1448466.4172739484,True,0.75,{}
2024-01-07 05:00:00,EURUSD,SignalType.SELL,-1232366.9260938345,True,0.75,{}
2024-01-07 06:00:00,EURUSD,SignalType.SELL,6031.797849549321,False,0.75,{}
2024-01-07 07:00:00,EURUSD,SignalType.HOLD,-40213.81392432886,False,0.75,{}
2024-01-07 08:00:00,EURUSD,SignalType.SELL,3579602.2364165275,False,0.75,{}
2024-01-07 09:00:00,EURUSD,SignalType.BUY,-963891.3596242082,False,0.75,{}
2024-01-07 10:00:00,EURUSD,SignalType.SELL,-379493.9256113776,True,0.75,{}
2024-01-07 11:00:00,EURUSD,SignalType.SELL,-573595.2364078866,True,0.75,{}
2024-01-07 12:00:00,EURUSD,SignalType.SELL,-560563.4660696841,True,0.75,{}
2024-01-07 13:00:00,EURUSD,SignalType.SELL,4610547.79987239,False,0.75,{}
2024-01-07 14:00:00,EURUSD,SignalType.BUY,695654.4879591911,True,0.75,{}
2024-01-07 15:00:00,EURUSD,SignalType.BUY,426702.7352585774,True,0.75,{}
2024-01-07 16:00:00,EURUSD,SignalType.BUY,-1601950.4911209128,False,0.75,{}
2024-01-07 17:00:00,EURUSD,SignalType.SELL,-1310783.2656785354,True,0.75,{}
2024-01-07 18:00:00,EURUSD,SignalType.SELL,-577405.6490025464,True,0.75,{}
2024-01-07 19:00:00,EURUSD,SignalType.SELL,-357246.37838355877,True,0.75,{}
2024-01-07 20:00:00,EURUSD,SignalType.SELL,266713.7098277749,False,0.75,{}
2024-01-07 21:00:00,EURUSD,SignalType.BUY,14529.561188282969,True,0.75,{}
2024-01-07 22:00:00,EURUSD,SignalType.HOLD,544176.1756309324,False,0.75,{}
2024-01-07 23:00:00,EURUSD,SignalType.BUY,1166247.0934456997,True,0.75,{}
2024-01-08 00:00:00,EURUSD,SignalType.BUY,-137843.1748580988,False,0.75,{}
2024-01-08 01:00:00,EURUSD,SignalType.SELL,-1391805.6677752042,True,0.75,{}
2024-01-08 02:00:00,EURUSD,SignalType.SELL,1924128.883533592,False,0.75,{}
2024-01-08 03:00:00,EURUSD,SignalType.BUY,-474211.188450397,False,0.75,{}
2024-01-08 04:00:00,EURUSD,SignalType.SELL,-886748.0618759169,True,0.75,{}
2024-01-08 05:00:00,EURUSD,SignalType.SELL,-2672061.9653697554,True,0.75,{}
2024-01-08 06:00:00,EURUSD,SignalType.SELL,-590013.0393147651,True,0.75,{}
2024-01-08 07:00:00,EURUSD,SignalType.SELL,1428852.275667366,False,0.75,{}
2024-01-08 08:00:00,EURUSD,SignalType.BUY,863148.6658962171,True,0.75,{}
2024-01-08 09:00:00,EURUSD,SignalType.BUY,-1353581.195543004,False,0.75,{}
2024-01-08 10:00:00,EURUSD,SignalType.SELL,803412.4855023857,False,0.75,{}
2024-01-08 11:00:00,EURUSD,SignalType.BUY,488567.3685482925,True,0.75,{}
2024-01-08 12:00:00,EURUSD,SignalType.BUY,317770.03114812716,True,0.75,{}
2024-01-08 13:00:00,EURUSD,SignalType.BUY,668654.9532395543,True,0.75,{}
2024-01-08 14:00:00,EURUSD,SignalType.BUY,297908.67729071126,True,0.75,{}
2024-01-08 15:00:00,EURUSD,SignalType.BUY,-39464.390503310366,False,0.75,{}
2024-01-08 16:00:00,EURUSD,SignalType.SELL,1462751.8030426814,False,0.75,{}
2024-01-08 17:00:00,EURUSD,SignalType.BUY,223486.75894026202,True,0.75,{}
2024-01-08 18:00:00,EURUSD,SignalType.BUY,572104.9161808105,True,0.75,{}
2024-01-08 19:00:00,EURUSD,SignalType.BUY,-678286.6967530935,False,0.75,{}
2024-01-08 20:00:00,EURUSD,SignalType.SELL,-2171310.5251926095,True,0.75,{}
2024-01-08 21:00:00,EURUSD,SignalType.SELL,-572825.7857244489,True,0.75,{}
2024-01-08 22:00:00,EURUSD,SignalType.SELL,46910.155810396645,False,0.75,{}
2024-01-08 23:00:00,EURUSD,SignalType.BUY,-1662552.608441956,False,0.75,{}
2024-01-09 00:00:00,EURUSD,SignalType.SELL,661701.2713306348,False,0.75,{}
2024-01-09 01:00:00,EURUSD,SignalType.BUY,-702844.5273715556,False,0.75,{}
2024-01-09 02:00:00,EURUSD,SignalType.SELL,-256427.65298186534,True,0.75,{}
2024-01-09 03:00:00,EURUSD,SignalType.SELL,-737632.2021997089,True,0.75,{}
2024-01-09 04:00:00,EURUSD,SignalType.SELL,-359155.9259724113,True,0.75,{}
2024-01-09 05:00:00,EURUSD,SignalType.SELL,-1580980.9239943798,True,0.75,{}
2024-01-09 06:00:00,EURUSD,SignalType.SELL,1631113.527242951,False,0.75,{}
2024-01-09 07:00:00,EURUSD,SignalType.BUY,1626906.5029342938,True,0.75,{}
2024-01-09 08:00:00,EURUSD,SignalType.BUY,905939.3196997894,True,0.75,{}
2024-01-09 09:00:00,EURUSD,SignalType.BUY,-601522.7339804778,False,0.75,{}
2024-01-09 10:00:00,EURUSD,SignalType.SELL,-263146.5397205807,True,0.75,{}
2024-01-09 11:00:00,EURUSD,SignalType.SELL,631144.7084375777,False,0.75,{}
2024-01-09 12:00:00,EURUSD,SignalType.BUY,-1307669.2309764598,False,0.75,{}
