timestamp,equity,peak_equity,drawdown_amount,drawdown_pct,recovery_time_remaining
2024-01-01 01:00:00,99961.84961345138,100000.0,38.15038654861564,0.03815038654861564,-1.0
2024-01-01 02:00:00,100228.23422113399,100228.23422113399,0.0,0.0,-1.0
2024-01-01 03:00:00,100417.40541803189,100417.40541803189,0.0,0.0,-1.0
2024-01-01 04:00:00,100587.40619867365,100587.40619867365,0.0,0.0,-1.0
2024-01-01 05:00:00,100727.19298091967,100727.19298091967,0.0,0.0,-1.0
2024-01-01 06:00:00,100662.63652410275,100727.19298091967,64.55645681692113,0.06409039595608484,-1.0
2024-01-01 07:00:00,100676.79979635919,100727.19298091967,50.39318456048204,0.050029374461003605,-1.0
2024-01-01 08:00:00,100876.73755682739,100876.73755682739,0.0,0.0,-1.0
2024-01-01 09:00:00,100770.70700524615,100876.73755682739,106.03055158123607,0.10510902131574722,-1.0
2024-01-01 10:00:00,100689.59073943677,100876.73755682739,187.1468173906178,0.1855202913210704,-1.0
2024-01-01 11:00:00,100810.52035315166,100876.73755682739,66.21720367572561,0.0656416982541918,-1.0
2024-01-01 12:00:00,100767.0904540528,100876.73755682739,109.64710277458653,0.10869414042342367,-1.0
2024-01-01 13:00:00,100965.67460710791,100965.67460710791,0.0,0.0,-1.0
2024-01-01 14:00:00,100927.54191366943,100965.67460710791,38.13269343848515,0.037767977668522044,-1.0
2024-01-01 15:00:00,101039.19893539889,101039.19893539889,0.0,0.0,-1.0
2024-01-01 16:00:00,101163.4096700965,101163.4096700965,0.0,0.0,-1.0
2024-01-01 17:00:00,101166.09546841188,101166.09546841188,0.0,0.0,-1.0
2024-01-01 18:00:00,101205.1484739637,101205.1484739637,0.0,0.0,-1.0
2024-01-01 19:00:00,101178.1467519577,101205.1484739637,27.00172200599627,0.026680186149761743,-1.0
2024-01-01 20:00:00,101250.35604610987,101250.35604610987,0.0,0.0,-1.0
2024-01-01 21:00:00,101181.10296009667,101250.35604610987,69.25308601319557,0.06839786912122799,-1.0
2024-01-01 22:00:00,101222.57679737211,101250.35604610987,27.77924873775919,0.027436198570115047,-1.0
2024-01-01 23:00:00,101409.85044854139,101409.85044854139,0.0,0.0,-1.0
2024-01-02 00:00:00,101314.33778668228,101409.85044854139,95.51266185910208,0.09418479707508125,-1.0
2024-01-02 01:00:00,101316.2773748856,101409.85044854139,93.5730736557889,0.0922721739968159,-1.0
2024-01-02 02:00:00,101469.01673638335,101469.01673638335,0.0,0.0,-1.0
2024-01-02 03:00:00,101232.37001913125,101469.01673638335,236.64671725209337,0.23322066662664317,-1.0
2024-01-02 04:00:00,101585.70762459116,101585.70762459116,0.0,0.0,-1.0
2024-01-02 05:00:00,101817.4963116958,101817.4963116958,0.0,0.0,-1.0
2024-01-02 06:00:00,101661.7459746602,101817.4963116958,155.75033703559893,0.15297011091178037,-1.0
2024-01-02 07:00:00,101421.11660467043,101817.4963116958,396.37970702536404,0.38930411902087975,-1.0
2024-01-02 08:00:00,101500.55924277054,101817.4963116958,316.9370689252537,0.3112795741460862,-1.0
2024-01-02 09:00:00,101407.52261338523,101817.4963116958,409.9736983105686,0.40265545035158645,-1.0
2024-01-02 10:00:00,101626.74660691498,101817.4963116958,190.74970478081377,0.1873447213795831,-1.0
2024-01-02 11:00:00,101760.84693123473,101817.4963116958,56.64938046106545,0.055638158973820816,-1.0
2024-01-02 12:00:00,101854.35378368532,101854.35378368532,0.0,0.0,-1.0
2024-01-02 13:00:00,101843.81532593178,101854.35378368532,10.538457753544208,0.010346595272623703,-1.0
2024-01-02 14:00:00,102158.81647190018,102158.81647190018,0.0,0.0,-1.0
2024-01-02 15:00:00,102346.83428700843,102346.83428700843,0.0,0.0,-1.0
2024-01-02 16:00:00,102512.30915836153,102512.30915836153,0.0,0.0,-1.0
2024-01-02 17:00:00,102767.31755305565,102767.31755305565,0.0,0.0,-1.0
2024-01-02 18:00:00,102689.48842353171,102767.31755305565,77.82912952393235,0.07573334731029788,-1.0
2024-01-02 19:00:00,102957.19910388757,102957.19910388757,0.0,0.0,-1.0
2024-01-02 20:00:00,102992.50785943317,102992.50785943317,0.0,0.0,-1.0
2024-01-02 21:00:00,103117.71731392354,103117.71731392354,0.0,0.0,-1.0
2024-01-02 22:00:00,103169.24786247275,103169.24786247275,0.0,0.0,-1.0
2024-01-02 23:00:00,102962.56802151671,103169.24786247275,206.67984095604334,0.20033085947428136,-1.0
2024-01-03 00:00:00,103181.17026066255,103181.17026066255,0.0,0.0,-1.0
2024-01-03 01:00:00,102982.49776222643,103181.17026066255,198.6724984361208,0.19254724281011956,-1.0
2024-01-03 02:00:00,102912.51967222455,103181.17026066255,268.65058843800216,0.26036784401584195,-1.0
2024-01-03 03:00:00,102919.59597766033,103181.17026066255,261.5742830022209,0.25350970757689223,-1.0
2024-01-03 04:00:00,102701.55364575893,103181.17026066255,479.6166149036144,0.4648295940935519,-1.0
2024-01-03 05:00:00,102611.46025233838,103181.17026066255,569.7100083241676,0.5521453254357666,-1.0
2024-01-03 06:00:00,102723.18326595599,103181.17026066255,457.9869947065599,0.4438668349559957,-1.0
2024-01-03 07:00:00,102746.18558722566,103181.17026066255,434.98467343689117,0.4215736963808478,-1.0
2024-01-03 08:00:00,102781.56265616689,103181.17026066255,399.60760449565714,0.3872873349722087,-1.0
2024-01-03 09:00:00,102719.3116885186,103181.17026066255,461.8585721439449,0.4476190481045812,-1.0
2024-01-03 10:00:00,102801.23888708229,103181.17026066255,379.93137358025706,0.36821774033038324,-1.0
2024-01-03 11:00:00,102827.4516833028,103181.17026066255,353.7185773597448,0.34281310869624704,-1.0
2024-01-03 12:00:00,102656.30687315005,103181.17026066255,524.8633875124942,0.5086813671395202,-1.0
2024-01-03 13:00:00,102701.16907271442,103181.17026066255,480.0011879481317,0.46520231039784055,-1.0
2024-01-03 14:00:00,102589.88229867669,103181.17026066255,591.2879619858577,0.5730580109647042,-1.0
2024-01-03 15:00:00,102799.53686546808,103181.17026066255,381.6333951944689,0.3698672870547634,-1.0
2024-01-03 16:00:00,102815.81085526329,103181.17026066255,365.3594053992565,0.3540950393141145,-1.0
2024-01-03 17:00:00,103269.03951987291,103269.03951987291,0.0,0.0,-1.0
2024-01-03 18:00:00,103489.07490035113,103489.07490035113,0.0,0.0,-1.0
2024-01-03 19:00:00,103544.53452405805,103544.53452405805,0.0,0.0,-1.0
2024-01-03 20:00:00,103706.45634904163,103706.45634904163,0.0,0.0,-1.0
2024-01-03 21:00:00,103467.98647073489,103706.45634904163,238.46987830674334,0.22994699337149524,-1.0
2024-01-03 22:00:00,103687.34338177135,103706.45634904163,19.112967270280933,0.01842987210550615,-1.0
2024-01-03 23:00:00,103639.29980719773,103706.45634904163,67.1565418438986,0.06475637506875356,-1.0
2024-01-04 00:00:00,103727.75976275439,103727.75976275439,0.0,0.0,-1.0
